2025-07-21 17:41:34 status unpacked libmnl0:amd64 1.0.4-3
2025-07-21 17:41:34 install libcap2-bin:amd64 <none> 1:2.66-4+deb12u1
2025-07-21 17:41:34 status half-installed libcap2-bin:amd64 1:2.66-4+deb12u1
2025-07-21 17:41:34 status unpacked libcap2-bin:amd64 1:2.66-4+deb12u1
2025-07-21 17:41:34 install iproute2:amd64 <none> 6.1.0-3
2025-07-21 17:41:34 status half-installed iproute2:amd64 6.1.0-3
2025-07-21 17:41:34 status unpacked iproute2:amd64 6.1.0-3
2025-07-21 17:41:34 install isc-dhcp-common:amd64 <none> 4.4.3-P1-2
2025-07-21 17:41:34 status half-installed isc-dhcp-common:amd64 4.4.3-P1-2
2025-07-21 17:41:34 status unpacked isc-dhcp-common:amd64 4.4.3-P1-2
2025-07-21 17:41:34 install isc-dhcp-client:amd64 <none> 4.4.3-P1-2
2025-07-21 17:41:34 status half-installed isc-dhcp-client:amd64 4.4.3-P1-2
2025-07-21 17:41:34 status unpacked isc-dhcp-client:amd64 4.4.3-P1-2
2025-07-21 17:41:34 install ifupdown:amd64 <none> 0.8.41
2025-07-21 17:41:34 status half-installed ifupdown:amd64 0.8.41
2025-07-21 17:41:34 status unpacked ifupdown:amd64 0.8.41
2025-07-21 17:41:34 install init:amd64 <none> 1.65.2
2025-07-21 17:41:34 status half-installed init:amd64 1.65.2
2025-07-21 17:41:34 status unpacked init:amd64 1.65.2
2025-07-21 17:41:34 install iputils-ping:amd64 <none> 3:20221126-1+deb12u1
2025-07-21 17:41:34 status half-installed iputils-ping:amd64 3:20221126-1+deb12u1
2025-07-21 17:41:34 status unpacked iputils-ping:amd64 3:20221126-1+deb12u1
2025-07-21 17:41:34 install kmod:amd64 <none> 30+20221128-1
2025-07-21 17:41:34 status half-installed kmod:amd64 30+20221128-1
2025-07-21 17:41:34 status unpacked kmod:amd64 30+20221128-1
2025-07-21 17:41:34 install less:amd64 <none> 590-2.1~deb12u2
2025-07-21 17:41:34 status half-installed less:amd64 590-2.1~deb12u2
2025-07-21 17:41:34 status unpacked less:amd64 590-2.1~deb12u2
2025-07-21 17:41:34 install libpopt0:amd64 <none> 1.19+dfsg-1
2025-07-21 17:41:34 status half-installed libpopt0:amd64 1.19+dfsg-1
2025-07-21 17:41:34 status unpacked libpopt0:amd64 1.19+dfsg-1
2025-07-21 17:41:34 install libnewt0.52:amd64 <none> 0.52.23-1+b1
2025-07-21 17:41:34 status half-installed libnewt0.52:amd64 0.52.23-1+b1
2025-07-21 17:41:34 status unpacked libnewt0.52:amd64 0.52.23-1+b1
2025-07-21 17:41:34 install libjansson4:amd64 <none> 2.14-2
2025-07-21 17:41:34 status half-installed libjansson4:amd64 2.14-2
2025-07-21 17:41:34 status unpacked libjansson4:amd64 2.14-2
2025-07-21 17:41:34 install libnftnl11:amd64 <none> 1.2.4-2
2025-07-21 17:41:34 status half-installed libnftnl11:amd64 1.2.4-2
2025-07-21 17:41:34 status unpacked libnftnl11:amd64 1.2.4-2
2025-07-21 17:41:34 install libnftables1:amd64 <none> 1.0.6-2+deb12u2
2025-07-21 17:41:34 status half-installed libnftables1:amd64 1.0.6-2+deb12u2
2025-07-21 17:41:34 status unpacked libnftables1:amd64 1.0.6-2+deb12u2
2025-07-21 17:41:34 install libproc2-0:amd64 <none> 2:4.0.2-3
2025-07-21 17:41:34 status half-installed libproc2-0:amd64 2:4.0.2-3
2025-07-21 17:41:34 status unpacked libproc2-0:amd64 2:4.0.2-3
2025-07-21 17:41:34 install fdisk:amd64 <none> 2.38.1-5+deb12u3
2025-07-21 17:41:34 status half-installed fdisk:amd64 2.38.1-5+deb12u3
2025-07-21 17:41:34 status unpacked fdisk:amd64 2.38.1-5+deb12u3
2025-07-21 17:41:34 install libtext-charwidth-perl:amd64 <none> 0.04-11
2025-07-21 17:41:34 status half-installed libtext-charwidth-perl:amd64 0.04-11
2025-07-21 17:41:34 status unpacked libtext-charwidth-perl:amd64 0.04-11
2025-07-21 17:41:34 install libtext-iconv-perl:amd64 <none> 1.7-8
2025-07-21 17:41:34 status half-installed libtext-iconv-perl:amd64 1.7-8
2025-07-21 17:41:34 status unpacked libtext-iconv-perl:amd64 1.7-8
2025-07-21 17:41:34 install libtext-wrapi18n-perl:all <none> 0.06-10
2025-07-21 17:41:34 status half-installed libtext-wrapi18n-perl:all 0.06-10
2025-07-21 17:41:35 status unpacked libtext-wrapi18n-perl:all 0.06-10
2025-07-21 17:41:35 install sensible-utils:all <none> 0.0.17+nmu1
2025-07-21 17:41:35 status half-installed sensible-utils:all 0.0.17+nmu1
2025-07-21 17:41:35 status unpacked sensible-utils:all 0.0.17+nmu1
2025-07-21 17:41:35 install libtirpc-common:all <none> 1.3.3+ds-1
2025-07-21 17:41:35 status half-installed libtirpc-common:all 1.3.3+ds-1
2025-07-21 17:41:35 status unpacked libtirpc-common:all 1.3.3+ds-1
2025-07-21 17:41:35 install libtirpc3:amd64 <none> 1.3.3+ds-1
2025-07-21 17:41:35 status half-installed libtirpc3:amd64 1.3.3+ds-1
2025-07-21 17:41:35 status unpacked libtirpc3:amd64 1.3.3+ds-1
2025-07-21 17:41:35 install readline-common:all <none> 8.2-1.3
2025-07-21 17:41:35 status half-installed readline-common:all 8.2-1.3
2025-07-21 17:41:35 status unpacked readline-common:all 8.2-1.3
2025-07-21 17:41:35 install netbase:all <none> 6.4
2025-07-21 17:41:35 status half-installed netbase:all 6.4
2025-07-21 17:41:35 status unpacked netbase:all 6.4
2025-07-21 17:41:35 install libxtables12:amd64 <none> 1.8.9-2
2025-07-21 17:41:35 status half-installed libxtables12:amd64 1.8.9-2
2025-07-21 17:41:35 status unpacked libxtables12:amd64 1.8.9-2
2025-07-21 17:41:35 install logrotate:amd64 <none> 3.21.0-1
2025-07-21 17:41:35 status half-installed logrotate:amd64 3.21.0-1
2025-07-21 17:41:35 status unpacked logrotate:amd64 3.21.0-1
2025-07-21 17:41:35 install nano:amd64 <none> 7.2-1+deb12u1
2025-07-21 17:41:35 status half-installed nano:amd64 7.2-1+deb12u1
2025-07-21 17:41:35 status unpacked nano:amd64 7.2-1+deb12u1
2025-07-21 17:41:35 install libslang2:amd64 <none> 2.3.3-3
2025-07-21 17:41:35 status half-installed libslang2:amd64 2.3.3-3
2025-07-21 17:41:35 status unpacked libslang2:amd64 2.3.3-3
2025-07-21 17:41:35 install whiptail:amd64 <none> 0.52.23-1+b1
2025-07-21 17:41:35 status half-installed whiptail:amd64 0.52.23-1+b1
2025-07-21 17:41:35 status unpacked whiptail:amd64 0.52.23-1+b1
2025-07-21 17:41:35 install nftables:amd64 <none> 1.0.6-2+deb12u2
2025-07-21 17:41:35 status half-installed nftables:amd64 1.0.6-2+deb12u2
2025-07-21 17:41:35 status unpacked nftables:amd64 1.0.6-2+deb12u2
2025-07-21 17:41:35 install procps:amd64 <none> 2:4.0.2-3
2025-07-21 17:41:35 status half-installed procps:amd64 2:4.0.2-3
2025-07-21 17:41:35 status unpacked procps:amd64 2:4.0.2-3
2025-07-21 17:41:35 install udev:amd64 <none> 252.36-1~deb12u1
2025-07-21 17:41:35 status half-installed udev:amd64 252.36-1~deb12u1
2025-07-21 17:41:35 status unpacked udev:amd64 252.36-1~deb12u1
2025-07-21 17:41:35 install tasksel:all <none> 3.73
2025-07-21 17:41:35 status half-installed tasksel:all 3.73
2025-07-21 17:41:35 status unpacked tasksel:all 3.73
2025-07-21 17:41:35 install tasksel-data:all <none> 3.73
2025-07-21 17:41:35 status half-installed tasksel-data:all 3.73
2025-07-21 17:41:35 status unpacked tasksel-data:all 3.73
2025-07-21 17:41:35 install vim-common:all <none> 2:9.0.1378-2+deb12u2
2025-07-21 17:41:35 status half-installed vim-common:all 2:9.0.1378-2+deb12u2
2025-07-21 17:41:35 status unpacked vim-common:all 2:9.0.1378-2+deb12u2
2025-07-21 17:41:35 install vim-tiny:amd64 <none> 2:9.0.1378-2+deb12u2
2025-07-21 17:41:35 status half-installed vim-tiny:amd64 2:9.0.1378-2+deb12u2
2025-07-21 17:41:36 status unpacked vim-tiny:amd64 2:9.0.1378-2+deb12u2
2025-07-21 17:41:36 trigproc libc-bin:amd64 2.36-9+deb12u10 <none>
2025-07-21 17:41:36 status half-configured libc-bin:amd64 2.36-9+deb12u10
2025-07-21 17:41:36 status installed libc-bin:amd64 2.36-9+deb12u10
2025-07-21 17:41:36 startup packages configure
2025-07-21 17:41:36 configure cpio:amd64 2.13+dfsg-7.1 <none>
2025-07-21 17:41:36 status unpacked cpio:amd64 2.13+dfsg-7.1
2025-07-21 17:41:36 status half-configured cpio:amd64 2.13+dfsg-7.1
2025-07-21 17:41:36 status installed cpio:amd64 2.13+dfsg-7.1
2025-07-21 17:41:36 configure libtext-iconv-perl:amd64 1.7-8 <none>
2025-07-21 17:41:36 status unpacked libtext-iconv-perl:amd64 1.7-8
2025-07-21 17:41:36 status half-configured libtext-iconv-perl:amd64 1.7-8
2025-07-21 17:41:36 status installed libtext-iconv-perl:amd64 1.7-8
2025-07-21 17:41:36 configure libtext-charwidth-perl:amd64 0.04-11 <none>
2025-07-21 17:41:36 status unpacked libtext-charwidth-perl:amd64 0.04-11
2025-07-21 17:41:36 status half-configured libtext-charwidth-perl:amd64 0.04-11
2025-07-21 17:41:36 status installed libtext-charwidth-perl:amd64 0.04-11
2025-07-21 17:41:36 configure libkeyutils1:amd64 1.6.3-2 <none>
2025-07-21 17:41:36 status triggers-pending libc-bin:amd64 2.36-9+deb12u10
2025-07-21 17:41:36 status unpacked libkeyutils1:amd64 1.6.3-2
2025-07-21 17:41:36 status half-configured libkeyutils1:amd64 1.6.3-2
2025-07-21 17:41:36 status installed libkeyutils1:amd64 1.6.3-2
2025-07-21 17:41:36 configure apt-utils:amd64 2.6.1 <none>
2025-07-21 17:41:36 status unpacked apt-utils:amd64 2.6.1
2025-07-21 17:41:36 status half-configured apt-utils:amd64 2.6.1
2025-07-21 17:41:36 status installed apt-utils:amd64 2.6.1
2025-07-21 17:41:36 configure init:amd64 1.65.2 <none>
2025-07-21 17:41:36 status unpacked init:amd64 1.65.2
2025-07-21 17:41:36 status half-configured init:amd64 1.65.2
2025-07-21 17:41:36 status installed init:amd64 1.65.2
2025-07-21 17:41:36 configure libtirpc-common:all 1.3.3+ds-1 <none>
2025-07-21 17:41:36 status unpacked libtirpc-common:all 1.3.3+ds-1
2025-07-21 17:41:36 status half-configured libtirpc-common:all 1.3.3+ds-1
2025-07-21 17:41:36 status installed libtirpc-common:all 1.3.3+ds-1
2025-07-21 17:41:36 configure less:amd64 590-2.1~deb12u2 <none>
2025-07-21 17:41:36 status unpacked less:amd64 590-2.1~deb12u2
2025-07-21 17:41:36 status half-configured less:amd64 590-2.1~deb12u2
2025-07-21 17:41:36 status installed less:amd64 590-2.1~deb12u2
2025-07-21 17:41:36 configure kmod:amd64 30+20221128-1 <none>
2025-07-21 17:41:36 status unpacked kmod:amd64 30+20221128-1
2025-07-21 17:41:36 status half-configured kmod:amd64 30+20221128-1
2025-07-21 17:41:36 status installed kmod:amd64 30+20221128-1
2025-07-21 17:41:36 configure libtext-wrapi18n-perl:all 0.06-10 <none>
2025-07-21 17:41:36 status unpacked libtext-wrapi18n-perl:all 0.06-10
2025-07-21 17:41:36 status half-configured libtext-wrapi18n-perl:all 0.06-10
2025-07-21 17:41:36 status installed libtext-wrapi18n-perl:all 0.06-10
2025-07-21 17:41:36 configure libjansson4:amd64 2.14-2 <none>
2025-07-21 17:41:36 status unpacked libjansson4:amd64 2.14-2
2025-07-21 17:41:36 status half-configured libjansson4:amd64 2.14-2
2025-07-21 17:41:36 status installed libjansson4:amd64 2.14-2
2025-07-21 17:41:36 configure libkrb5support0:amd64 1.20.1-2+deb12u3 <none>
2025-07-21 17:41:36 status unpacked libkrb5support0:amd64 1.20.1-2+deb12u3
2025-07-21 17:41:36 status half-configured libkrb5support0:amd64 1.20.1-2+deb12u3
2025-07-21 17:41:36 status installed libkrb5support0:amd64 1.20.1-2+deb12u3
2025-07-21 17:41:36 configure libcap2-bin:amd64 1:2.66-4+deb12u1 <none>
2025-07-21 17:41:36 status unpacked libcap2-bin:amd64 1:2.66-4+deb12u1
2025-07-21 17:41:36 status half-configured libcap2-bin:amd64 1:2.66-4+deb12u1
2025-07-21 17:41:36 status installed libcap2-bin:amd64 1:2.66-4+deb12u1
2025-07-21 17:41:36 configure vim-common:all 2:9.0.1378-2+deb12u2 <none>
2025-07-21 17:41:36 status unpacked vim-common:all 2:9.0.1378-2+deb12u2
2025-07-21 17:41:36 status half-configured vim-common:all 2:9.0.1378-2+deb12u2
2025-07-21 17:41:36 status installed vim-common:all 2:9.0.1378-2+deb12u2
2025-07-21 17:41:36 configure libslang2:amd64 2.3.3-3 <none>
2025-07-21 17:41:36 status unpacked libslang2:amd64 2.3.3-3
2025-07-21 17:41:36 status half-configured libslang2:amd64 2.3.3-3
2025-07-21 17:41:36 status installed libslang2:amd64 2.3.3-3
2025-07-21 17:41:36 configure libproc2-0:amd64 2:4.0.2-3 <none>
2025-07-21 17:41:36 status unpacked libproc2-0:amd64 2:4.0.2-3
2025-07-21 17:41:36 status half-configured libproc2-0:amd64 2:4.0.2-3
2025-07-21 17:41:36 status installed libproc2-0:amd64 2:4.0.2-3
2025-07-21 17:41:36 configure libmnl0:amd64 1.0.4-3 <none>
2025-07-21 17:41:36 status unpacked libmnl0:amd64 1.0.4-3
2025-07-21 17:41:36 status half-configured libmnl0:amd64 1.0.4-3
2025-07-21 17:41:36 status installed libmnl0:amd64 1.0.4-3
2025-07-21 17:41:36 configure udev:amd64 252.36-1~deb12u1 <none>
2025-07-21 17:41:36 status unpacked udev:amd64 252.36-1~deb12u1
2025-07-21 17:41:36 status half-configured udev:amd64 252.36-1~deb12u1
2025-07-21 17:41:37 status installed udev:amd64 252.36-1~deb12u1
2025-07-21 17:41:37 configure libncursesw6:amd64 6.4-4 <none>
2025-07-21 17:41:37 status unpacked libncursesw6:amd64 6.4-4
2025-07-21 17:41:37 status half-configured libncursesw6:amd64 6.4-4
2025-07-21 17:41:37 status installed libncursesw6:amd64 6.4-4
2025-07-21 17:41:37 configure libk5crypto3:amd64 1.20.1-2+deb12u3 <none>
2025-07-21 17:41:37 status unpacked libk5crypto3:amd64 1.20.1-2+deb12u3
2025-07-21 17:41:37 status half-configured libk5crypto3:amd64 1.20.1-2+deb12u3
2025-07-21 17:41:37 status installed libk5crypto3:amd64 1.20.1-2+deb12u3
2025-07-21 17:41:37 configure libxtables12:amd64 1.8.9-2 <none>
2025-07-21 17:41:37 status unpacked libxtables12:amd64 1.8.9-2
2025-07-21 17:41:37 status half-configured libxtables12:amd64 1.8.9-2
2025-07-21 17:41:37 status installed libxtables12:amd64 1.8.9-2
2025-07-21 17:41:37 configure nano:amd64 7.2-1+deb12u1 <none>
2025-07-21 17:41:37 status unpacked nano:amd64 7.2-1+deb12u1
2025-07-21 17:41:37 status half-configured nano:amd64 7.2-1+deb12u1
2025-07-21 17:41:37 status installed nano:amd64 7.2-1+deb12u1
2025-07-21 17:41:37 configure sensible-utils:all 0.0.17+nmu1 <none>
2025-07-21 17:41:37 status unpacked sensible-utils:all 0.0.17+nmu1
2025-07-21 17:41:37 status half-configured sensible-utils:all 0.0.17+nmu1
2025-07-21 17:41:37 status installed sensible-utils:all 0.0.17+nmu1
2025-07-21 17:41:37 configure procps:amd64 2:4.0.2-3 <none>
2025-07-21 17:41:37 status unpacked procps:amd64 2:4.0.2-3
2025-07-21 17:41:37 status half-configured procps:amd64 2:4.0.2-3
2025-07-21 17:41:37 status installed procps:amd64 2:4.0.2-3
2025-07-21 17:41:37 configure netbase:all 6.4 <none>
2025-07-21 17:41:37 status unpacked netbase:all 6.4
2025-07-21 17:41:37 status half-configured netbase:all 6.4
2025-07-21 17:41:37 status installed netbase:all 6.4
2025-07-21 17:41:37 configure isc-dhcp-common:amd64 4.4.3-P1-2 <none>
2025-07-21 17:41:37 status unpacked isc-dhcp-common:amd64 4.4.3-P1-2
2025-07-21 17:41:37 status half-configured isc-dhcp-common:amd64 4.4.3-P1-2
2025-07-21 17:41:37 status installed isc-dhcp-common:amd64 4.4.3-P1-2
2025-07-21 17:41:37 configure libkrb5-3:amd64 1.20.1-2+deb12u3 <none>
2025-07-21 17:41:37 status unpacked libkrb5-3:amd64 1.20.1-2+deb12u3
2025-07-21 17:41:37 status half-configured libkrb5-3:amd64 1.20.1-2+deb12u3
2025-07-21 17:41:37 status installed libkrb5-3:amd64 1.20.1-2+deb12u3
2025-07-21 17:41:37 configure dmidecode:amd64 3.4-1 <none>
2025-07-21 17:41:37 status unpacked dmidecode:amd64 3.4-1
2025-07-21 17:41:37 status half-configured dmidecode:amd64 3.4-1
2025-07-21 17:41:37 status installed dmidecode:amd64 3.4-1
2025-07-21 17:41:37 configure libbsd0:amd64 0.11.7-2 <none>
2025-07-21 17:41:37 status unpacked libbsd0:amd64 0.11.7-2
2025-07-21 17:41:37 status half-configured libbsd0:amd64 0.11.7-2
2025-07-21 17:41:37 status installed libbsd0:amd64 0.11.7-2
2025-07-21 17:41:37 configure libelf1:amd64 0.188-2.1 <none>
2025-07-21 17:41:37 status unpacked libelf1:amd64 0.188-2.1
2025-07-21 17:41:37 status half-configured libelf1:amd64 0.188-2.1
2025-07-21 17:41:37 status installed libelf1:amd64 0.188-2.1
2025-07-21 17:41:37 configure iputils-ping:amd64 3:20221126-1+deb12u1 <none>
2025-07-21 17:41:37 status unpacked iputils-ping:amd64 3:20221126-1+deb12u1
2025-07-21 17:41:37 status half-configured iputils-ping:amd64 3:20221126-1+deb12u1
2025-07-21 17:41:37 status installed iputils-ping:amd64 3:20221126-1+deb12u1
2025-07-21 17:41:37 configure readline-common:all 8.2-1.3 <none>
2025-07-21 17:41:37 status unpacked readline-common:all 8.2-1.3
2025-07-21 17:41:37 status half-configured readline-common:all 8.2-1.3
2025-07-21 17:41:37 status installed readline-common:all 8.2-1.3
2025-07-21 17:41:37 configure liblocale-gettext-perl:amd64 1.07-5 <none>
2025-07-21 17:41:37 status unpacked liblocale-gettext-perl:amd64 1.07-5
2025-07-21 17:41:37 status half-configured liblocale-gettext-perl:amd64 1.07-5
2025-07-21 17:41:37 status installed liblocale-gettext-perl:amd64 1.07-5
2025-07-21 17:41:37 configure libbpf1:amd64 1:1.1.0-1 <none>
2025-07-21 17:41:37 status unpacked libbpf1:amd64 1:1.1.0-1
2025-07-21 17:41:37 status half-configured libbpf1:amd64 1:1.1.0-1
2025-07-21 17:41:37 status installed libbpf1:amd64 1:1.1.0-1
2025-07-21 17:41:37 configure libpopt0:amd64 1.19+dfsg-1 <none>
2025-07-21 17:41:37 status unpacked libpopt0:amd64 1.19+dfsg-1
2025-07-21 17:41:37 status half-configured libpopt0:amd64 1.19+dfsg-1
2025-07-21 17:41:37 status installed libpopt0:amd64 1.19+dfsg-1
2025-07-21 17:41:37 configure logrotate:amd64 3.21.0-1 <none>
2025-07-21 17:41:37 status unpacked logrotate:amd64 3.21.0-1
2025-07-21 17:41:37 status half-configured logrotate:amd64 3.21.0-1
2025-07-21 17:41:37 status installed logrotate:amd64 3.21.0-1
2025-07-21 17:41:37 configure libnewt0.52:amd64 0.52.23-1+b1 <none>
2025-07-21 17:41:37 status unpacked libnewt0.52:amd64 0.52.23-1+b1
2025-07-21 17:41:37 status half-configured libnewt0.52:amd64 0.52.23-1+b1
2025-07-21 17:41:37 status installed libnewt0.52:amd64 0.52.23-1+b1
2025-07-21 17:41:37 configure libedit2:amd64 3.1-20221030-2 <none>
2025-07-21 17:41:37 status unpacked libedit2:amd64 3.1-20221030-2
2025-07-21 17:41:37 status half-configured libedit2:amd64 3.1-20221030-2
2025-07-21 17:41:37 status installed libedit2:amd64 3.1-20221030-2
2025-07-21 17:41:37 configure libreadline8:amd64 8.2-1.3 <none>
2025-07-21 17:41:37 status unpacked libreadline8:amd64 8.2-1.3
2025-07-21 17:41:37 status half-configured libreadline8:amd64 8.2-1.3
2025-07-21 17:41:37 status installed libreadline8:amd64 8.2-1.3
2025-07-21 17:41:37 configure cron:amd64 3.0pl1-162 <none>
2025-07-21 17:41:37 status unpacked cron:amd64 3.0pl1-162
2025-07-21 17:41:37 status half-configured cron:amd64 3.0pl1-162
2025-07-21 17:41:38 status installed cron:amd64 3.0pl1-162
2025-07-21 17:41:38 configure debconf-i18n:all 1.5.82 <none>
2025-07-21 17:41:38 status unpacked debconf-i18n:all 1.5.82
2025-07-21 17:41:38 status half-configured debconf-i18n:all 1.5.82
2025-07-21 17:41:38 status installed debconf-i18n:all 1.5.82
2025-07-21 17:41:38 configure libnftnl11:amd64 1.2.4-2 <none>
2025-07-21 17:41:38 status unpacked libnftnl11:amd64 1.2.4-2
2025-07-21 17:41:38 status half-configured libnftnl11:amd64 1.2.4-2
2025-07-21 17:41:38 status installed libnftnl11:amd64 1.2.4-2
2025-07-21 17:41:38 configure vim-tiny:amd64 2:9.0.1378-2+deb12u2 <none>
2025-07-21 17:41:38 status unpacked vim-tiny:amd64 2:9.0.1378-2+deb12u2
2025-07-21 17:41:38 status half-configured vim-tiny:amd64 2:9.0.1378-2+deb12u2
2025-07-21 17:41:38 status installed vim-tiny:amd64 2:9.0.1378-2+deb12u2
2025-07-21 17:41:38 configure fdisk:amd64 2.38.1-5+deb12u3 <none>
2025-07-21 17:41:38 status unpacked fdisk:amd64 2.38.1-5+deb12u3
2025-07-21 17:41:38 status half-configured fdisk:amd64 2.38.1-5+deb12u3
2025-07-21 17:41:38 status installed fdisk:amd64 2.38.1-5+deb12u3
2025-07-21 17:41:38 configure libgssapi-krb5-2:amd64 1.20.1-2+deb12u3 <none>
2025-07-21 17:41:38 status unpacked libgssapi-krb5-2:amd64 1.20.1-2+deb12u3
2025-07-21 17:41:38 status half-configured libgssapi-krb5-2:amd64 1.20.1-2+deb12u3
2025-07-21 17:41:38 status installed libgssapi-krb5-2:amd64 1.20.1-2+deb12u3
2025-07-21 17:41:38 configure whiptail:amd64 0.52.23-1+b1 <none>
2025-07-21 17:41:38 status unpacked whiptail:amd64 0.52.23-1+b1
2025-07-21 17:41:38 status half-configured whiptail:amd64 0.52.23-1+b1
2025-07-21 17:41:38 status installed whiptail:amd64 0.52.23-1+b1
2025-07-21 17:41:38 configure libtirpc3:amd64 1.3.3+ds-1 <none>
2025-07-21 17:41:38 status unpacked libtirpc3:amd64 1.3.3+ds-1
2025-07-21 17:41:38 status half-configured libtirpc3:amd64 1.3.3+ds-1
2025-07-21 17:41:38 status installed libtirpc3:amd64 1.3.3+ds-1
2025-07-21 17:41:38 configure libnftables1:amd64 1.0.6-2+deb12u2 <none>
2025-07-21 17:41:38 status unpacked libnftables1:amd64 1.0.6-2+deb12u2
2025-07-21 17:41:38 status half-configured libnftables1:amd64 1.0.6-2+deb12u2
2025-07-21 17:41:38 status installed libnftables1:amd64 1.0.6-2+deb12u2
2025-07-21 17:41:38 configure nftables:amd64 1.0.6-2+deb12u2 <none>
2025-07-21 17:41:38 status unpacked nftables:amd64 1.0.6-2+deb12u2
2025-07-21 17:41:38 status half-configured nftables:amd64 1.0.6-2+deb12u2
2025-07-21 17:41:38 status installed nftables:amd64 1.0.6-2+deb12u2
2025-07-21 17:41:38 configure iproute2:amd64 6.1.0-3 <none>
2025-07-21 17:41:38 status unpacked iproute2:amd64 6.1.0-3
2025-07-21 17:41:38 status half-configured iproute2:amd64 6.1.0-3
2025-07-21 17:41:38 status installed iproute2:amd64 6.1.0-3
2025-07-21 17:41:38 configure isc-dhcp-client:amd64 4.4.3-P1-2 <none>
2025-07-21 17:41:38 status unpacked isc-dhcp-client:amd64 4.4.3-P1-2
2025-07-21 17:41:38 status half-configured isc-dhcp-client:amd64 4.4.3-P1-2
2025-07-21 17:41:38 status installed isc-dhcp-client:amd64 4.4.3-P1-2
2025-07-21 17:41:38 configure ifupdown:amd64 0.8.41 <none>
2025-07-21 17:41:38 status unpacked ifupdown:amd64 0.8.41
2025-07-21 17:41:38 status half-configured ifupdown:amd64 0.8.41
2025-07-21 17:41:38 status installed ifupdown:amd64 0.8.41
2025-07-21 17:41:38 configure tasksel:all 3.73 <none>
2025-07-21 17:41:38 status unpacked tasksel:all 3.73
2025-07-21 17:41:38 status half-configured tasksel:all 3.73
2025-07-21 17:41:38 status installed tasksel:all 3.73
2025-07-21 17:41:38 configure tasksel-data:all 3.73 <none>
2025-07-21 17:41:38 status unpacked tasksel-data:all 3.73
2025-07-21 17:41:38 status half-configured tasksel-data:all 3.73
2025-07-21 17:41:38 status installed tasksel-data:all 3.73
2025-07-21 17:41:38 trigproc libc-bin:amd64 2.36-9+deb12u10 <none>
2025-07-21 17:41:38 status half-configured libc-bin:amd64 2.36-9+deb12u10
2025-07-21 17:41:38 status installed libc-bin:amd64 2.36-9+deb12u10
2025-07-21 17:41:40 startup archives unpack
2025-07-21 17:41:40 install libc-l10n:all <none> 2.36-9+deb12u10
2025-07-21 17:41:40 status half-installed libc-l10n:all 2.36-9+deb12u10
2025-07-21 17:41:40 status unpacked libc-l10n:all 2.36-9+deb12u10
2025-07-21 17:41:40 install locales:all <none> 2.36-9+deb12u10
2025-07-21 17:41:40 status half-installed locales:all 2.36-9+deb12u10
2025-07-21 17:41:41 status unpacked locales:all 2.36-9+deb12u10
2025-07-21 17:41:41 startup packages configure
2025-07-21 17:41:41 configure libc-l10n:all 2.36-9+deb12u10 <none>
2025-07-21 17:41:41 status unpacked libc-l10n:all 2.36-9+deb12u10
2025-07-21 17:41:41 status half-configured libc-l10n:all 2.36-9+deb12u10
2025-07-21 17:41:41 status installed libc-l10n:all 2.36-9+deb12u10
2025-07-21 17:41:41 configure locales:all 2.36-9+deb12u10 <none>
2025-07-21 17:41:41 status unpacked locales:all 2.36-9+deb12u10
2025-07-21 17:41:41 status half-configured locales:all 2.36-9+deb12u10
2025-07-21 17:41:41 status installed locales:all 2.36-9+deb12u10
2025-07-21 19:41:44 startup archives unpack
2025-07-21 19:41:44 install busybox:amd64 <none> 1:1.35.0-4+b4
2025-07-21 19:41:44 status half-installed busybox:amd64 1:1.35.0-4+b4
2025-07-21 19:41:44 status unpacked busybox:amd64 1:1.35.0-4+b4
2025-07-21 19:41:44 startup packages configure
2025-07-21 19:41:44 configure busybox:amd64 1:1.35.0-4+b4 <none>
2025-07-21 19:41:44 status unpacked busybox:amd64 1:1.35.0-4+b4
2025-07-21 19:41:44 status half-configured busybox:amd64 1:1.35.0-4+b4
2025-07-21 19:41:44 status installed busybox:amd64 1:1.35.0-4+b4
2025-07-21 19:41:45 startup archives unpack
2025-07-21 19:41:45 install zstd:amd64 <none> 1.5.4+dfsg2-5
2025-07-21 19:41:45 status half-installed zstd:amd64 1.5.4+dfsg2-5
2025-07-21 19:41:45 status unpacked zstd:amd64 1.5.4+dfsg2-5
2025-07-21 19:41:45 startup packages configure
2025-07-21 19:41:45 configure zstd:amd64 1.5.4+dfsg2-5 <none>
2025-07-21 19:41:45 status unpacked zstd:amd64 1.5.4+dfsg2-5
2025-07-21 19:41:45 status half-configured zstd:amd64 1.5.4+dfsg2-5
2025-07-21 19:41:45 status installed zstd:amd64 1.5.4+dfsg2-5
2025-07-21 19:41:45 startup archives unpack
2025-07-21 19:41:45 install libklibc:amd64 <none> 2.0.12-1
2025-07-21 19:41:45 status half-installed libklibc:amd64 2.0.12-1
2025-07-21 19:41:45 status unpacked libklibc:amd64 2.0.12-1
2025-07-21 19:41:45 install klibc-utils:amd64 <none> 2.0.12-1
2025-07-21 19:41:45 status half-installed klibc-utils:amd64 2.0.12-1
2025-07-21 19:41:45 status unpacked klibc-utils:amd64 2.0.12-1
2025-07-21 19:41:45 install initramfs-tools-core:all <none> 0.142+deb12u3
2025-07-21 19:41:45 status half-installed initramfs-tools-core:all 0.142+deb12u3
